,Permit_Issuance_Date,License_Issuance_Date,Face_Value_Amount,Subtypes_Statements_Only,Application_Acceptance_Date,ApplID
686,,2017-12-22,6.2,,2017-08-25,D032850
687,,,0.0,Other - Well,2018-04-26,S027666
688,,,0.0,Other - Well,2018-04-27,S027668
689,,,0.0,Riparian,2013-07-05,S022769
690,,2017-12-20,0.54,,,H500108
691,,,0.0,,,H032895
692,,,0.0,Riparian,2018-01-04,S027633
693,,,181.0,,1977-12-30,A025624
694,,,0.52,,,D032894
695,,,1260.0,,1969-09-25,A023350
696,,,15600.0,,1987-03-06,A028983
697,,,0.0,"Riparian 
              Pre 1914",2018-04-27,S027670
698,,,0.0,"Riparian 
              Pre 1914",2018-04-27,S027669
699,,,0.0,,,UN001281
700,,,0.0,,,D032892
701,,,0.0,,,UN001156
702,,,0.0,,,D032395
703,,,0.148,,,D032893
704,,,0.0,"Riparian 
              Pre 1914",2018-04-11,S027648
705,,,1.52,,2018-03-05,D032891
706,,,49.3,,,A032890
707,,,0.0,"Riparian 




              Incomplete Statement",2018-04-25,S027665
708,,,0.0,"Riparian 
              Pre 1914",2018-01-04,S027632
709,,,800.0,,2015-10-27,T032520
710,,,570.0,,,T032874
711,,,0.0,Riparian,2017-12-27,S027620
712,2017-12-06,,9.0,,2000-01-21,A031004
713,,,1.01,,,D032662
714,,,0.0,,,UN001255
715,,,0.0,,,UN001202
716,,,0.0,,2012-02-17,S019735
717,,,0.951,,,D032813
718,,,0.92,,,D032393
719,,,1.2,,,D032777
720,,,11.86,,,D032734
721,,,1.31,,,D032776
722,,,0.0,,,UN001201
723,,,0.0,,2018-01-04,S027630
724,,,0.0,Other -,2018-01-04,S027631
725,,,6.0,,,A032889
726,,,0.0,Riparian,2017-12-13,S027608
727,,,0.0,Riparian,2017-12-13,S027607
728,,,0.0,Riparian,2017-12-07,S027601
729,,,0.0,Riparian,2012-01-10,S019400
730,,,0.0,Riparian,2011-12-12,S019403
731,,,0.0,Riparian,2017-12-27,S027612
732,1956-10-09,1971-09-10,17.5,,1954-12-03,A016163
733,2017-12-01,,13513.0,,2017-09-06,T032842
734,,,0.0,Riparian,2017-12-27,S027611
735,,,0.0,Riparian,2017-12-27,S027615
736,,,0.0,Riparian,2017-12-27,S027613
737,,,0.0,,,UN001198
738,,,0.0,,,D032602
739,,,0.0,,,D032656
740,1968-02-09,1975-04-02,13.5,,1966-03-04,A022411
741,,,0.0,"Riparian 


              Other - Well",2017-12-27,S027614
742,,,0.0,Riparian,2017-12-27,S027618
743,,,0.0,,,D032886
744,,,0.0,,2017-12-27,S027617
745,,,0.0,,2018-04-10,S027647
746,,,0.0,,,D032888
747,,,0.0,,,L032887
748,,,0.0,,,D032819
749,,,0.0,Riparian,2017-12-27,S027616
750,,,0.0,,,D032882
751,,2017-11-16,1.56,,2017-06-23,D032496
752,,2017-11-15,2.24,,2015-09-23,D032517
753,,,6.3,,2018-05-02,L032884
754,,,0.0,,2017-11-21,S027579
755,,,0.0,,2017-11-21,S027577
756,,,0.0,,2017-11-21,S027581
757,,,0.0,"Riparian 
              Pre 1914",2012-04-17,S016598
758,,,0.0,,2017-11-21,S027578
759,,,0.0,,2017-11-21,S027576
760,,,0.0,,2017-11-21,S027573
761,,,0.0,,2017-11-21,S027583
762,,,0.0,,,UN001245
763,,,0.0,,2017-11-21,S027574
764,,,0.0,,2017-11-21,S027584
765,,2017-11-14,3.0,,2017-03-24,D032247
766,,,0.0,,2017-11-21,S027575
767,,,0.0,,2017-11-21,S027582
768,,,0.7,,2018-05-02,L032883
769,,,0.0,,2017-11-21,S027580
770,,,3000.0,,2017-12-19,A032881
771,,2017-11-14,0.7,,2017-03-30,D032245
772,,2017-11-14,1.02,,2017-08-07,D032394
773,,,0.8,,2018-05-02,L032885
774,,,0.0,,,WW0101
775,,,0.0,,,UN001275
776,,2017-11-13,2.7,,2017-08-04,L032378
777,,,0.0,Riparian,2018-04-06,S027644
778,,2017-11-13,0.28,,2016-07-18,H032698
779,,,0.0,,2018-04-10,S027646
780,,,0.0,,,UN001262
781,,,0.0,"Riparian 




              Incomplete Statement",2018-04-25,S027663
782,,,0.0,,,UN001226
783,,,0.0,,,UN001264
784,,,0.0,,,UN001256
785,,,0.0,Riparian,2018-04-10,S027645
786,,,0.0,,,UN001147
787,,,0.0,,,UN001158
788,,,0.0,"Riparian 




              Incomplete Statement",2018-04-25,S027662
789,,,0.0,,,UN000939
790,,,0.0,Riparian,2018-04-06,S027643
791,,,0.0,,,UN001203
792,,,0.0,"Riparian 




              Incomplete Statement",2018-04-25,S027661
793,,2017-11-03,1.26,,2015-04-20,D032400
794,,,0.0,"Riparian 




              Incomplete Statement",2018-01-04,S027626
795,,,0.0,,1993-02-16,S013975
796,,2017-11-03,0.46,,,L032391
797,,2017-11-03,0.48,,2017-06-27,L032682
798,,2017-11-03,1.3,,2017-06-27,L032388
799,,,0.0,,,UN001282
800,,,0.0,,,UN001220
801,,,0.0,"Riparian 




              Incomplete Statement",2018-01-04,S027627
802,,,0.0,"Riparian 




              Incomplete Statement",2018-01-04,S027628
803,,,0.0,Pre 1914,2008-06-30,S016139
804,,2017-11-01,0.19,,2017-06-27,L032389
805,,,0.0,Riparian,2018-04-23,S027651
806,,,0.0,Pre 1914,2008-06-30,S016138
807,,,0.0,,,L032880
808,,,0.0,Riparian,2014-08-11,S024526
809,,,0.0,Pre 1914,2008-06-30,S016136
810,,2017-11-01,1.22,,2017-06-27,L032390
811,,,0.0,Pre 1914,2008-06-30,S016137
812,,,0.0,"Riparian 


              Other - See Initial Statement",2017-11-17,S027567
813,,,0.112,,,D032879
814,,2017-11-01,2.0,,2017-07-25,D032346
815,,,0.0,Pre 1914,2008-06-30,S016135
816,,,0.0,"Riparian 




              Incomplete Statement",2017-11-09,S027532
817,,,0.0,,,UN001268
818,,,0.0,Riparian,2017-11-09,S027531
819,,,0.0,Riparian,2017-11-28,S027592
820,,,9.0,,2013-06-19,L032135
821,,,10.0,,2013-12-27,L032134
822,,,0.0,"Riparian 
              Pre 1914",2017-12-27,S027621
823,,,0.0,"Riparian 




              Incomplete Statement",2018-04-25,S027660
824,,,0.0,Riparian,2017-11-08,S027529
825,,,0.0,Riparian,2017-11-08,S027524
826,,,0.0,"Other - Deeded Right 

              Incomplete Statement",2017-12-13,S027604
827,,2017-10-31,0.4,,2017-02-27,D032399
828,,2017-10-31,3.6,,2015-04-01,L032376
829,,,0.0,Riparian,2017-11-28,S027593
830,,,0.0,Riparian,2017-11-17,S027572
831,,,0.0,Riparian,2017-11-02,S027509
832,,,0.0,Riparian,2017-11-08,S027518
833,,,0.0,Riparian,2017-11-28,S027594
834,,,0.0,"Other - The diverter will pursue cannabis app. right in the form of a CSIUR once available if applicable 

              Incomplete Statement",2017-12-13,S027605
835,,2017-10-31,0.7,,2017-05-03,D032483
836,,,0.0,,2015-07-23,S025049
837,,,0.0,Riparian,2017-12-21,S027610
838,,,0.0,Riparian,2017-11-09,S027538
839,,2017-10-31,0.56,,2017-03-10,L032279
840,,,0.0,"Riparian 
              Pre 1914",2017-11-09,S027537
841,,,0.0,Riparian,2017-11-08,S027530
842,,,0.0,"Other - The diverter will pursue a cannabis app right in the form of a CSIUR once available, if applicable 

              Incomplete Statement",2017-12-13,S027603
843,,,0.0,Riparian,2017-11-08,S027519
844,,,0.0,Riparian,2017-11-28,S027591
845,,,0.0,Riparian,2017-11-09,S027539
846,,,0.0,Riparian,2018-04-23,S027654
847,,,0.0,Riparian,2017-11-17,S027571
848,,,0.0,"Riparian 




              Incomplete Statement",2018-01-04,S027623
849,,,0.0,"Riparian 


              Other - SDUR will be filed in 2018",2017-11-02,S027508
850,,,0.0,Riparian,2017-11-02,S027510
851,,,0.0,Riparian,2017-11-08,S027523
852,,,0.0,Riparian,2017-11-09,S027533
853,,,0.0,Other - Domestic water well on property,2017-11-09,S027536
854,,,0.0,Riparian,2017-12-21,S027609
855,,,0.0,Other - Deeded access to a water diversion on APN 522-052-005,2017-11-09,S027535
856,,,0.0,Riparian,2017-11-09,S027534
857,,,0.0,Riparian,2017-11-02,S027507
858,,,0.0,Riparian,2017-11-08,S027527
859,,2017-10-31,0.6,,2017-08-01,L032472
860,,,0.0,Riparian,2017-11-09,S027540
861,,,0.0,Riparian,2018-04-06,S027642
862,,,0.0,"Other - The diverter will pursue a cannabis app right in the form of a csiur once available 

              Incomplete Statement",2017-12-13,S027606
863,,,0.0,Riparian,2017-11-28,S027595
864,,,0.0,Riparian,2017-11-02,S027511
865,,,1.5,,,D032773
866,,,0.0,"Other - Well Pump 

              Incomplete Statement",2018-01-04,S027624
867,,,0.0,Riparian,2017-08-14,S026814
868,,,0.0,Riparian,2018-04-23,S027655
869,,,0.0,Riparian,2017-11-08,S027520
870,,,6.39,,2017-03-14,L032270
871,,,0.0,Incomplete Statement,2017-11-28,S027589
872,,,0.0,Riparian,2017-11-28,S027597
873,,,0.0,Riparian,2017-08-09,S026762
874,,,0.0,Riparian,2017-11-28,S027587
875,,,0.0,"Riparian 
              Pre 1914",2017-11-08,S027521
876,,,0.0,Riparian,2017-11-01,S027481
877,,,0.0,Riparian,2017-11-01,S027489
878,,,0.0,Riparian,2017-11-01,S027488
879,,,0.0,Riparian,2017-11-01,S027490
880,,,0.0,Other - Groundwater Well,2017-11-08,S027522
881,,,0.0,Riparian,2017-11-01,S027484
882,,,0.0,Riparian,2017-11-01,S027482
883,,,0.0,Riparian,2017-11-01,S027493
884,,,0.0,,,UN001267
885,,,0.0,Riparian,2017-11-01,S027483
886,,,0.0,Riparian,2018-04-23,S027650
887,,,0.0,Riparian,2017-11-17,S027570
888,,,0.0,Riparian,2017-11-02,S027505
889,,,0.0,Riparian,2017-11-02,S027504
890,,,0.0,Riparian,2017-11-02,S027506
891,,,0.0,Riparian,2017-12-27,S027619
892,,,0.0,"Riparian 




              Incomplete Statement",2018-04-25,S027664
893,,,0.0,Riparian,2017-11-01,S027492
894,,,0.0,"Other - Shallow seep well 

              Incomplete Statement",2017-11-28,S027590
895,,,0.0,Riparian,2017-11-30,S027600
896,,,0.0,"Riparian 




              Incomplete Statement",2018-01-04,S027622
897,,,0.0,Riparian,2017-11-01,S027487
898,,,0.0,Riparian,2017-11-01,S027491
899,,,0.0,Pre 1914,2017-11-01,S027486
900,,,0.0,Riparian,2017-11-01,S027485
901,,,0.0,Riparian,2017-10-27,S027473
902,,,0.0,,,UN001278
903,,,0.0,"Riparian 


              Other - Will file SIUR when available in the area",2017-11-16,S027563
904,,,0.0,"Riparian 


              Other - Will file an SIUR when available in the area",2017-11-17,S027569
905,,,0.0,,,UN001277
906,,,0.0,Riparian,2017-10-26,S027467
907,,,0.0,Other - Well,2017-10-26,S027468
908,,,0.0,,,UN001292
909,,,0.0,Riparian,2017-10-26,S027465
910,,,0.8,,2018-04-10,D032878
911,,2017-10-26,0.496,,2015-03-24,D032366
912,,,0.0,Riparian,2017-10-26,S027466
913,,,0.0,Riparian,2017-10-26,S027464
914,,,0.0,Riparian,2017-10-26,S027463
915,,,0.0,Riparian,2017-10-26,S027470
916,,,0.0,Other - Underground Spring,2012-09-05,S021775
917,,,0.0,,,UN001293
918,,,0.0,,,L032876
919,,,0.0,,,L032877
920,,,0.0,Other - Registration,2018-04-06,S027641
921,,,0.0,Other - Registration,2018-04-05,S027640
922,,,0.0,,,H032875
923,,,0.0,Riparian,2017-10-26,S027459
924,,,0.0,Other - Groundwater Well,2017-10-26,S027458
925,,,0.0,"Riparian 
              Pre 1914 

              Other - Overlying, recaptured/recycled, salvage and statutory rights",2017-10-26,S027455
926,1988-04-11,,7762.0,,1982-02-18,A027213
927,,,0.0,Riparian,2017-10-26,S027456
928,,,0.0,Riparian,2017-10-26,S027469
929,,,0.0,"Riparian 
              Pre 1914 

              Other - Pre-statehood",2017-10-26,S027462
930,,,0.0,Riparian,2017-11-02,S027494
931,,,0.0,"Riparian 
              Pre 1914",2011-12-22,S020286
932,,1977-08-25,0.0,,1977-01-03,C000551
933,,,0.0,Riparian,2017-11-02,S027499
934,,,0.0,Incomplete Statement,2018-04-25,S027659
935,,,0.0,Riparian,2017-11-02,S027498
936,,,0.0,Riparian,2017-11-02,S027497
937,,,0.0,,,UN001261
938,,,0.0,,,UN001269
939,,,0.0,Riparian,2017-11-02,S027495
940,1983-01-04,2017-10-18,55000.0,,1979-05-03,A025988
941,,,0.64,,2018-01-16,D032872
942,,,0.0,,,UN001252
943,,,0.0,,,A032871
944,,,0.0,Riparian,2017-11-02,S027496
945,,,2.0,,,D032309
946,,,2.0,,,D032307
947,,,0.0,,,L032870
948,,,0.0,Pre 1914,2017-11-02,S027512
949,,,0.0,Riparian,2017-10-20,S027439
950,1960-03-11,1965-08-31,75.0,,1958-12-17,A018436
951,,,0.0,"Riparian 




              Incomplete Statement",2018-01-04,S027629
952,,,0.0,Riparian,2017-10-18,S027422
953,,,0.0,Riparian,2017-10-18,S027423
954,1923-05-31,1925-12-11,0.7,,1922-11-15,A003137
955,,,0.0,,,UN001257
956,1982-10-26,,25.0,,1981-09-11,A027001
957,1987-01-26,,15.0,,1985-12-18,A028666
958,,,0.0,,,UN001254
959,,,0.0,,,L032867
960,,,0.0,,,UN001288
961,,,0.0,,,UN001289
962,,,0.0,,,L032866
963,,,0.0,"Riparian 
              Pre 1914",2013-04-29,S022491
964,,,0.0,,2018-01-08,D032869
965,,,0.0,"Riparian 
              Pre 1914",2011-12-20,S019551
966,,,0.0,,,UN001253
967,,,0.0,,,UN001265
968,,,0.0,,,L032865
969,,,0.0,"Riparian 
              Pre 1914",2013-04-29,S022492
970,,,0.0,,,UN001290
971,,,0.0,,,L032868
972,,,0.0,"Riparian 
              Pre 1914",2011-12-28,S020078
973,,,0.0,Riparian,2017-10-03,S027395
974,,2017-10-02,0.47,,2017-05-18,D032252
975,1957-11-04,2017-10-02,88.0,,1956-02-02,A016875B
976,,,0.0,"Riparian 
              Pre 1914 



              Incomplete Statement",2018-04-25,S027658
977,1957-11-04,1960-06-06,121.0,,1956-02-02,A016875
978,1957-11-04,2017-10-02,33.0,,1956-02-02,A016875A
979,,,0.0,Riparian,2017-10-10,S027413
980,,,0.0,Riparian,2017-11-16,S027564
981,,,0.0,Riparian,2017-10-10,S027412
982,,,0.0,,,UN001258
983,,,0.0,"Riparian 




              Incomplete Statement",2017-10-12,S027414
984,,,0.0,,,D032864
985,,,0.0,,,UN001259
986,,,2.55,,,D032519
987,,,1.41,,2015-04-06,D032385
988,,2017-09-25,0.2,,2017-06-02,D032749
989,,,0.0,Riparian,2017-11-28,S027586
990,,2017-09-25,2.35,,2017-06-19,D032720
991,,,0.0,Riparian,2017-10-10,S027409
992,,,0.2,,,D032338
993,,,0.48,,,D032567
994,,,0.0,"Riparian 

              Court Decree/ Adjudication - - Decree No 30662 Scott River Adjudication",2017-10-10,S027410
995,,,3.0,,,L032707
996,,,0.0,,,D032616
997,,,0.37,,,D032578
998,,,1.01,,,D032566
999,,,0.0,,2014-08-12,D032296
1000,,,0.0,,,D032291
1001,,,48.19,,,D032651
1002,,,0.39,,,D032583
1003,,,2.418,,,D032644
1004,,,0.25,,,D032477
1005,,,0.0,,,UN001285
1006,1975-01-21,2017-09-21,130500.0,,1949-01-28,A012919B
1007,,,0.0,,,D032508
1008,,,0.0,,,D032808
1009,,,0.0,,,D032625
1010,1962-08-07,1968-03-18,8.3,,1962-02-23,A020629
1011,,,0.0,,,UN001284
1012,,,1.65,,,D032657
1013,,,0.0,,,L032863
1014,,,1.2,,,D032337
1015,,,0.0,,,NJ000234
1016,,,1.8,,,D032552
1017,,,1.11,,,D032415
1018,,,0.5,,,D032481
1019,,,3.5,,,D032588
1020,,,0.0,Riparian,2017-10-04,S027403
1021,,,0.0,Riparian,2017-09-26,S027348
1022,,,3.23,,,D032569
1023,,,0.0,"Riparian 
              Pre 1914 
              Court Decree/ Adjudication - - State of California v Siskiyou Co 1960 Vol 438 pg 507  


              Incomplete Statement",2017-10-12,S027417
1024,,,0.0,"Riparian 
              Pre 1914 
              Court Decree/ Adjudication - - State of California v Siskiyou Co 1960 Vol 438 pg 507  


              Incomplete Statement",2017-10-12,S027415
1025,,,0.0,"Riparian 
              Pre 1914 
              Court Decree/ Adjudication - - State of California v Siskiyou Co 1960 Vol 438 pg 507  
              Other - Water rights date back to 1870 

              Incomplete Statement",2017-10-12,S027416
1026,,,0.0,Riparian,2017-09-25,S027328
1027,,,0.0,"Riparian 
              Pre 1914 
              Court Decree/ Adjudication - - State of California v Siskiyou Co 1960 Vol 438 pg 507  


              Incomplete Statement",2017-10-12,S027418
1028,,,0.0,Riparian,2017-10-19,S027438
1029,,,0.0,Riparian,2017-09-26,S027338
1030,,,0.0,Riparian,2017-09-26,S027347
1031,,,0.0,Riparian,2017-09-26,S027349
1032,,,0.0,Riparian,2017-09-26,S027350
1033,,,0.0,"Riparian 




              Incomplete Statement",2017-11-02,S027500
1034,,,0.0,"Riparian 
              Pre 1914",2011-10-14,S017943
1035,,,0.0,Riparian,2017-09-22,S027318
1036,,,0.9,,,D032491
1037,,,0.36,,,D032498
1038,,,3.22,,,D032540
1039,,,0.0,Riparian,2017-09-22,S027317
1040,,,0.0,Riparian,2017-09-22,S027323
1041,,,0.0,Riparian,2017-09-22,S027322
1042,,,0.0,Riparian,2017-09-22,S027320
1043,,,7.6,,,D032497
1044,,,0.0,Riparian,2017-09-25,S027327
1045,,,0.0,Riparian,2017-09-22,S027316
1046,,,0.5,,2018-04-10,L032862
1047,,,6.0,,,D032503
1048,,,0.47,,,D032492
1049,,,0.0,Riparian,2017-09-22,S027325
1050,,,0.0,Riparian,2017-09-26,S027341
1051,,,0.0,Riparian,2017-09-22,S027321
1052,,,0.0,Riparian,2017-09-26,S027340
1053,,,1.15,,,D032495
1054,,,0.52,,,D032494
1055,,,0.77,,,D032493
1056,,,0.0,Riparian,2017-09-22,S027324
1057,,,0.0,,,UN001080
1058,,,0.0,"Riparian 




              Incomplete Statement",2018-04-24,S027657
1059,,,0.0,,,UN001249
1060,,,0.0,,,D032586
1061,,,0.0,,2017-09-26,S027339
1062,,,7.1,,,D032487
1063,,,0.0,Other - Stockpond Registration,2017-10-02,S027380
1064,,,7.6,,,D032489
1065,,,0.0,Riparian,2017-07-27,S026517
1066,,,0.0,,,L032860
1067,,,7.6,,,D032488
1068,,,0.0,Riparian,2017-09-26,S027342
1069,,,0.0,"Riparian 


              Other - N Delta Wtr Contract",2011-09-26,S018240
1070,,,0.0,"Riparian 

              Court Decree/ Adjudication - -   


              Incomplete Statement",2017-11-28,S027588
1071,,2017-09-07,5.6,,2017-03-26,D032334
1072,,,0.0,Riparian,2017-09-26,S027344
1073,,,0.0,Riparian,2015-04-14,S024786
1074,,,0.0,Riparian,2017-11-08,S027517
1075,,,0.0,Riparian,2017-09-26,S027343
1076,,,0.0,"Riparian 




              Incomplete Statement",2017-10-19,S027432
1077,,,0.0,Riparian,2017-09-26,S027345
1078,,,350.0,,,T032854
1079,,,0.56,,2018-01-11,D032857
1080,,,0.0,,,D032858
1081,,,0.0,,,UN001263
1082,,,0.0,Riparian,2017-09-22,S027326
1083,,,0.0,,,UN001208
1084,,,7.6,,,D032471
1085,,,7.6,,,D032476
1086,,,0.0,Riparian,2017-09-26,S027346
1087,,,5.23,,,D032414
1088,,,0.0,Riparian,2012-02-14,S020254
1089,,,7.6,,,D032462
1090,,,7.6,,,D032473
1091,,,0.36,,,D032470
1092,,,1.11,,,D032469
1093,1966-10-31,1972-05-10,14.0,,1966-02-28,A022408
1094,,,0.69,,,D032457
1095,,,2.55,,,D032447
1096,,,0.0,Riparian,2018-04-23,S027652
1097,,,0.0,Riparian,2018-04-23,S027653
1098,,,0.0,"Other - Spring water does not leave the property 

              Incomplete Statement",2017-10-19,S027434
1099,,,7.6,,,D032449
1100,,,1.31,,,D032475
1101,,,9.0,,,D032340
1102,,,0.0,"Other - Well 

              Incomplete Statement",2017-08-31,S027075
1103,,,0.0,,,UN001227
1104,,,0.0,,,UN001221
1105,,,0.0,,,NJ000235
1106,,,0.0,,,UN001247
1107,1959-09-02,1964-11-05,0.2,,1959-01-27,A018491
1108,,,0.0,Other - pending small domestic use registration,2014-06-03,S024430
1109,,,0.0,Pre 1914,1999-03-31,S015030
1110,1959-09-02,1964-11-05,0.2,,1959-01-27,A018490
1111,,,0.0,Riparian,2017-09-26,S027351
1112,1959-09-02,1964-11-05,1.2,,1959-01-27,A018492
1113,,2017-08-24,0.45,,2017-05-04,D032534
1114,,2017-08-24,2.8,,2017-03-18,D032259
1115,,,0.0,Other - Small Domestic Use,2015-11-06,S025257
1116,,,0.0,,,UN001238
1117,,,0.0,Other - Pending App Appl,2010-06-23,S016767
1118,,,0.0,Riparian,2017-09-28,S027374
1119,,,0.0,,,UN001236
1120,,,0.0,,,UN001237
1121,,,0.0,,,D032855
1122,,,7.2,,,L032853
1123,,,0.0,,,UN001194
1124,,,0.0,,,UN001244
1125,,,0.0,,,UN000677
1126,,,0.0,,,UN001291
1127,2017-08-17,,40.7,,2014-04-24,A032251
1128,,,0.0,,,UN001160
1129,,,0.0,,,UN001206
1130,,,0.0,Riparian,2012-09-18,S021925
1131,,,0.0,,,UN001182
1132,2017-08-15,,17.0,,2000-06-05,A031060
1133,,,0.0,Riparian,2017-09-26,S027337
1134,,,1.3,,,D032455
1135,,,0.92,,,D032467
1136,2017-08-15,,5.0,,2000-06-05,A031059
1137,,,0.0,Riparian,2017-09-22,S027319
1138,,,2.46,,,D032422
1139,,,0.69,,,D032460
1140,,,0.0,Riparian,2017-09-28,S027375
1141,,,0.0,Riparian,2017-10-19,S027435
1142,,,0.0,Riparian,2017-09-26,S027352
1143,,,0.0,Riparian,2017-08-03,S026642
1144,,2017-08-14,0.6,,2017-04-28,L032271
1145,,,0.0,,,D032529
1146,,,0.0,,,UN001167
1147,,2017-08-11,0.11,,,L032670
1148,,,0.0,,,D032852
1149,,2017-08-11,0.38,,,L032674
1150,,,0.0,"Riparian 
              Pre 1914",2017-09-22,S027311
1151,,2017-08-11,1.07,,,L032672
1152,,,0.0,,,UN001223
1153,,,0.0,"Pre 1914 



              Incomplete Statement",2017-10-02,S027381
1154,,,0.0,,,UN000262
1155,,,0.0,"Riparian 
              Pre 1914",2011-12-23,S019883
1156,,,0.0,"Riparian 


              Other - Deeded",2017-09-22,S027312
1157,,,4.52,,2018-01-11,D032851
1158,,,0.0,,,UN001287
1159,,,57.0,,,UN000105
1160,,,0.0,,,UN001279
1161,,,0.0,Riparian,1967-04-18,S000574
1162,,,0.0,Riparian,1967-04-18,S000582
1163,,,0.0,Riparian,1967-04-18,S000567
1164,,,0.0,Riparian,1967-04-18,S000578
1165,,,0.0,Riparian,1967-04-18,S000575
1166,,,0.0,Riparian,1967-04-18,S000569
1167,,,0.0,Riparian,1967-04-18,S000568
1168,,,0.0,Riparian,1967-04-18,S000583
1169,,,0.0,Riparian,1967-04-18,S000566
1170,,,0.0,Riparian,1967-04-18,S000570
1171,,,0.0,Riparian,1967-04-18,S000579
1172,,,0.0,,,UN001207
1173,,,0.0,Riparian,1967-04-18,S000572
1174,,,0.0,Riparian,1967-04-18,S000584
1175,,,0.0,Riparian,1967-04-18,S000580
1176,,,0.0,Riparian,1967-04-18,S000576
1177,,,0.0,Riparian,1967-04-18,S000577
1178,,,0.0,Riparian,1967-04-18,S000565
1179,,,0.0,Riparian,1967-04-18,S000573
1180,,,0.0,Riparian,1967-04-18,S000581
1181,,,0.0,,,UN001286
1182,,,0.0,Riparian,2016-04-06,S025413
1183,,,0.0,,,UN001241
1184,,,0.0,Riparian,2017-09-22,S027313
1185,,,0.0,Riparian,2013-11-15,S023709
1186,1929-05-04,1932-05-24,250.0,,1929-02-23,A006200
1187,,,0.0,,,UN001200
1188,,,0.0,,,UN001231
1189,,,0.0,,,UN001283
1190,,,0.0,Other - Rain catchment,2017-09-22,S027314
1191,,,0.0,,,UN001250
1192,,,0.0,Riparian,2015-09-22,S025210
1193,,2017-07-31,0.13,,2017-03-27,D032320
1194,,2017-07-31,9.5,,2017-03-27,D032235
1195,,2017-07-31,5.4,,2017-03-27,L032685
1196,,,0.0,,,UN001239
1197,,,0.0,,,UN001003
1198,,,0.0,,,UN001246
1199,,,0.0,Other - Livestock Dust Control,2011-05-11,S020643
1200,,,0.0,Riparian,2017-09-19,S027286
1201,,,0.0,Riparian,2017-09-15,S027261
1202,,,0.0,Riparian,2017-09-19,S027289
1203,,2017-08-31,0.37,,2017-04-07,D032664
1204,1949-01-12,1954-11-19,13.5,,1948-03-05,A012386
1205,,2017-07-28,7.8,,2017-04-07,L032735
1206,,,0.0,,,UN001185
1207,,,0.0,Riparian,2017-10-03,S027394
1208,,,0.0,Riparian,2017-11-30,S027598
1209,,,2.02,,2018-01-16,D032848
1210,,,0.21,,2017-08-29,D032708
1211,,,7.3,,2012-04-23,A031932
1212,,,0.0,"Riparian 
              Pre 1914 

              Other - DWA",2011-12-23,S019892
1213,,,15.0,,2017-03-30,D032763
1214,,,0.0,"Riparian 
              Pre 1914",2010-06-23,S016429
1215,,,0.5,,,L032691
1216,,,0.0,"Riparian 
              Pre 1914",2011-12-30,S020839
1217,,,0.0,"Riparian 
              Pre 1914 

              Other - DWA",2011-12-23,S019889
1218,,2017-07-26,9.17,,2017-03-24,L032772
1219,,,7.5,,,D032653
1220,,,0.0,Riparian,2017-09-19,S027288
1221,,2017-07-25,0.45,,2017-02-02,D032336
1222,,2017-07-25,8.0,,2017-04-14,D032274
1223,,,0.0,Riparian,2017-09-15,S027260
1224,,,0.0,,,UN001229
1225,,,0.0,,2017-10-03,S027389
1226,,,0.0,,2017-10-03,S027386
1227,,,0.0,,2017-10-03,S027387
1228,,,0.0,,2017-10-03,S027392
1229,,,0.0,,2017-10-03,S027388
1230,,,0.0,,2017-10-03,S027391
1231,,,0.0,,2017-10-03,S027390
1232,,,0.0,Riparian,2017-09-22,S027310
1233,,,0.0,,,D032847
1234,,,0.0,"Riparian 
              Pre 1914",2010-06-25,S017262
1235,,,0.0,"Riparian 
              Pre 1914",2009-05-05,S016382
