,ApplID,Report_ID,answer,question
5009,G332630,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125375,"99.60
Acre-Feet",Amount Extracted
5010,G332630,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109350,"67.90
Acre-Feet",Amount Extracted
5011,G332629,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336754,"72.50
Acre-Feet",Amount Extracted
5012,G332629,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305784,"72.50
Acre-Feet",Amount Extracted
5013,G332629,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247945,"117.94
Acre-Feet",Amount Extracted
5014,G332629,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220567,"89.10
Acre-Feet",Amount Extracted
5015,G332629,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169165,"49.50
Acre-Feet",Amount Extracted
5016,G332629,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=151570,"68.60
Acre-Feet",Amount Extracted
5017,G332629,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125008,"68.60
Acre-Feet",Amount Extracted
5018,G332629,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108970,"46.20
Acre-Feet",Amount Extracted
5019,G332628,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336753,"47.10
Acre-Feet",Amount Extracted
5020,G332628,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305201,"47.10
Acre-Feet",Amount Extracted
5021,G332628,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247944,"32.14
Acre-Feet",Amount Extracted
5022,G332628,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220197,"18.30
Acre-Feet",Amount Extracted
5023,G332628,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168583,"39.60
Acre-Feet",Amount Extracted
5024,G332628,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=151568,"41.60
Acre-Feet",Amount Extracted
5025,G332628,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124122,"41.60
Acre-Feet",Amount Extracted
5026,G332628,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108032,"18
Acre-Feet",Amount Extracted
5027,G332631,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336756,"32.80
Acre-Feet",Amount Extracted
5028,G332631,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305785,"32.80
Acre-Feet",Amount Extracted
5029,G332631,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247947,"16.95
Acre-Feet",Amount Extracted
5030,G332631,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219701,"21.30
Acre-Feet",Amount Extracted
5031,G332631,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169166,"48
Acre-Feet",Amount Extracted
5032,G332631,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=151572,"169.70
Acre-Feet",Amount Extracted
5033,G332631,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124481,"169.70
Acre-Feet",Amount Extracted
5034,G332631,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108410,"109.80
Acre-Feet",Amount Extracted
5035,G332130,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352736,"65.60
Acre-Feet",Amount Extracted
5036,G332130,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=380385,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5037,G332130,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306136,"65.60
Acre-Feet",Amount Extracted
5038,G332130,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247845,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5039,G332130,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=234098,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5040,G332130,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220185,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5041,G332130,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=179592,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5042,G332130,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169515,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5043,G332130,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=151448,"350
Acre-Feet",Amount Extracted
5044,G332130,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=150891,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5045,G332130,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124460,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5046,G332130,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108387,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5047,G192999,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305312,"2104.70
Acre-Feet",Amount Extracted
5048,G192999,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247476,"2333.10
Acre-Feet",Amount Extracted
5049,G192999,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220303,"2358.50
Acre-Feet",Amount Extracted
5050,G192999,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168685,"2228.40
Acre-Feet",Amount Extracted
5051,G192999,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124782,"1758.90
Acre-Feet",Amount Extracted
5052,G192999,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108723,"1937.70
Acre-Feet",Amount Extracted
5053,G193183,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305899,"300
Acre-Feet",Amount Extracted
5054,G193183,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247546,"298.80
Acre-Feet",Amount Extracted
5055,G193183,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220493,"306
Acre-Feet",Amount Extracted
5056,G193183,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169279,"233.70
Acre-Feet",Amount Extracted
5057,G193183,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124060,"203.50
Acre-Feet",Amount Extracted
5058,G193183,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=107968,"247.30
Acre-Feet",Amount Extracted
5059,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352771,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5060,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305614,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5061,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247357,"0
Acre-Feet",Amount Extracted
5062,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220396,"0
Acre-Feet",Amount Extracted
5063,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168992,"0
Acre-Feet",Amount Extracted
5064,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124138,"0
Acre-Feet",Amount Extracted
5065,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108048,"0
Acre-Feet",Amount Extracted
5066,G192488,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305359,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5067,G192488,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247411,"0
Acre-Feet",Amount Extracted
5068,G192488,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219656,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5069,G192488,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168731,"2.90
Acre-Feet",Amount Extracted
5070,G192488,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124828,"11.98
Acre-Feet",Amount Extracted
5071,G192488,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110769,"8820700
Gallons",Amount Extracted
5072,G192488,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108771,"90862000
Gallons",Amount Extracted
5073,G332621,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352594,"12.70
Acre-Feet",Amount Extracted
5074,G332621,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305599,"16.20
Acre-Feet",Amount Extracted
5075,G332621,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247943,"10.40
Acre-Feet",Amount Extracted
5076,G332621,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220566,"11.70
Acre-Feet",Amount Extracted
5077,G332621,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168977,"21.30
Acre-Feet",Amount Extracted
5078,G332621,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124676,"15.70
Acre-Feet",Amount Extracted
5079,G332621,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108615,"21.90
Acre-Feet",Amount Extracted
5080,G363336,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124267,"4.50
Acre-Feet",Amount Extracted
5081,G363336,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108182,"4.50
Acre-Feet",Amount Extracted
5082,G561741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352554,"53.50
Acre-Feet",Amount Extracted
5083,G561741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248455,"58
Acre-Feet",Amount Extracted
5084,G561741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219545,"50
Acre-Feet",Amount Extracted
5085,G561741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169715,"52
Acre-Feet",Amount Extracted
5086,G561741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125222,"49
Acre-Feet",Amount Extracted
5087,G561741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109193,"41
Acre-Feet",Amount Extracted
5088,G332613,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352593,"66.90
Acre-Feet",Amount Extracted
5089,G332613,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306310,"58.90
Acre-Feet",Amount Extracted
5090,G332613,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247942,"483.20
Acre-Feet",Amount Extracted
5091,G332613,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219852,"1431.50
Acre-Feet",Amount Extracted
5092,G332613,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169686,"1538.10
Acre-Feet",Amount Extracted
5093,G332613,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124675,"873.40
Acre-Feet",Amount Extracted
5094,G332613,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108614,"693.60
Acre-Feet",Amount Extracted
5095,G193275,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351997,"175.85
Acre-Feet",Amount Extracted
5096,G193275,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306261,"19.50
Acre-Feet",Amount Extracted
5097,G193275,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247587,"33
Acre-Feet",Amount Extracted
5098,G193275,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220137,"87
Acre-Feet",Amount Extracted
5099,G193275,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169635,"238
Acre-Feet",Amount Extracted
5100,G193275,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125303,"293
Acre-Feet",Amount Extracted
5101,G193275,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109275,"387
Acre-Feet",Amount Extracted
5102,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353111,"184.69
Acre-Feet",Amount Extracted
5103,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305324,"259.97
Acre-Feet",Amount Extracted
5104,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247586,"365
Acre-Feet",Amount Extracted
5105,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219792,"507
Acre-Feet",Amount Extracted
5106,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168697,"520
Acre-Feet",Amount Extracted
5107,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124598,"446
Acre-Feet",Amount Extracted
5108,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108534,"392
Acre-Feet",Amount Extracted
5109,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352592,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5110,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306146,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5111,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247940,"0
Acre-Feet",Amount Extracted
5112,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220196,"0
Acre-Feet",Amount Extracted
5113,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169526,"0
Acre-Feet",Amount Extracted
5114,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124297,0,Amount Extracted
5115,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108213,0,Amount Extracted
5116,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352591,"15
Acre-Feet",Amount Extracted
5117,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305961,"17.57
Acre-Feet",Amount Extracted
5118,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247939,"38.60
Acre-Feet",Amount Extracted
5119,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220565,"20.50
Acre-Feet",Amount Extracted
5120,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169343,"3.40
Acre-Feet",Amount Extracted
5121,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124861,"1.64
Acre-Feet",Amount Extracted
5122,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108809,"3
Acre-Feet",Amount Extracted
5123,G363209,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220740,"258.4210
Acre-Feet",Amount Extracted
5124,G363209,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169666,"292.75
Acre-Feet",Amount Extracted
5125,G363209,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125175,"429.1980
Acre-Feet",Amount Extracted
5126,G363209,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109140,"329
Acre-Feet",Amount Extracted
5127,G363205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248239,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5128,G363205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219988,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5129,G363205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169315,"0.0030
Acre-Feet",Amount Extracted
5130,G363205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125174,"0.01
Acre-Feet",Amount Extracted
5131,G363205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109139,"0.41
Acre-Feet",Amount Extracted
5132,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352832,"38
Acre-Feet",Amount Extracted
5133,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305598,"34.90
Acre-Feet",Amount Extracted
5134,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247938,"19.65
Acre-Feet",Amount Extracted
5135,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219851,"31.60
Acre-Feet",Amount Extracted
5136,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168976,"39.20
Acre-Feet",Amount Extracted
5137,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124480,0,Amount Extracted
5138,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108408,0,Amount Extracted
5139,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352793,"6
Acre-Feet",Amount Extracted
5140,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306147,"5.44
Acre-Feet",Amount Extracted
5141,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247941,"4.12
Acre-Feet",Amount Extracted
5142,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219510,"4.80
Acre-Feet",Amount Extracted
5143,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169527,"1.18
Acre-Feet",Amount Extracted
5144,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124862,"5.47
Acre-Feet",Amount Extracted
5145,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108810,"4.70
Acre-Feet",Amount Extracted
5146,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352418,"1345
Acre-Feet",Amount Extracted
5147,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305711,"1715
Acre-Feet",Amount Extracted
5148,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247585,"1726
Acre-Feet",Amount Extracted
5149,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220136,"813
Acre-Feet",Amount Extracted
5150,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169088,"1477
Acre-Feet",Amount Extracted
5151,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=178866,"2715
Acre-Feet",Amount Extracted
5152,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124400,"1807
Acre-Feet",Amount Extracted
5153,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=178865,"1600
Acre-Feet",Amount Extracted
5154,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108321,"1600
Acre-Feet",Amount Extracted
5155,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=178863,"297
Acre-Feet",Amount Extracted
5156,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=178862,"1587
Acre-Feet",Amount Extracted
5157,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352055,"1.99
Acre-Feet",Amount Extracted
5158,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306123,"2.90
Acre-Feet",Amount Extracted
5159,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248241,"2.56
Acre-Feet",Amount Extracted
5160,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219989,"3.25
Acre-Feet",Amount Extracted
5161,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169502,"7.33
Acre-Feet",Amount Extracted
5162,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124092,"4.62
Acre-Feet",Amount Extracted
5163,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=107999,"1.70
Acre-Feet",Amount Extracted
5164,G561738,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352185,"445.3210
Acre-Feet",Amount Extracted
5165,G561738,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248454,"474.2920
Acre-Feet",Amount Extracted
5166,G561738,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169562,"527.8140
Acre-Feet",Amount Extracted
5167,G561738,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125048,"334.4670
Acre-Feet",Amount Extracted
5168,G561738,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109011,"221
Acre-Feet",Amount Extracted
5169,G193266,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306073,"390.60
Acre-Feet",Amount Extracted
5170,G193266,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247580,"255.10
Acre-Feet",Amount Extracted
5171,G193266,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219434,"407.90
Acre-Feet",Amount Extracted
5172,G193266,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169452,"124.70
Acre-Feet",Amount Extracted
5173,G193266,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125125,"224.20
Acre-Feet",Amount Extracted
5174,G193266,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109089,"183
Acre-Feet",Amount Extracted
5175,G193267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306260,"1561.80
Acre-Feet",Amount Extracted
5176,G193267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247581,"739.70
Acre-Feet",Amount Extracted
5177,G193267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219625,"874.50
Acre-Feet",Amount Extracted
5178,G193267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169634,"734.80
Acre-Feet",Amount Extracted
5179,G193267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125301,"601.70
Acre-Feet",Amount Extracted
5180,G193267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109273,"1020.10
Acre-Feet",Amount Extracted
5181,G193269,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305710,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5182,G193269,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247582,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5183,G193269,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219790,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5184,G193269,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169087,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
5185,G193269,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124597,"0
Acre-Feet",Amount Extracted
5186,G193269,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108533,"0
Acre-Feet",Amount Extracted
