,6a. Construction work has commenced,6b. Construction is completed,6c. Beneficial uses of water has commenced,6d. Explanation of work remaining to be done,6e. Estimated date of completion,Project Status,ApplID,Report_ID
1426,,,,,,Complete,D031839,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323825
1427,,,,,,Complete,D031839,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324656
1428,,,,,,Complete,D031839,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371997
1429,,,,,,Complete,D031839,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381178
1430,,,,,,Complete,D031842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323316
1431,,,,,,Complete,D031842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324231
1432,,,,,,Complete,D031842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371642
1433,,,,,,Complete,D031855,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323397
1434,,,,,,Complete,D031855,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324297
1435,,,,,,Complete,D031855,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371712
1436,,,,,,Complete,D031863,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323823
1437,,,,,,Complete,D031863,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324655
1438,,,,,,Complete,D031863,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371723
1439,,,,,,Complete,D031874,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372090
1440,,,,,,Complete,D031879,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323396
1441,,,,,,Complete,D031879,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371724
1442,,,,,,Complete,D031882,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323313
1443,,,,,,Complete,D031882,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371709
1444,,,,,,Complete,D031895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323315
1445,,,,,,Complete,D031895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372170
1446,,,,,,Complete,D031896,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323398
1447,,,,,,Complete,D031896,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371613
1448,,,,,,Complete,D031901,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323824
1449,,,,,,Complete,D031901,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372097
1450,No,No,No,Our Operating Permit defines our only water source as a natural spring on company-owned property. We are in discussions with DDW to install a filtration system and then amend our operating permit to allow introduction of water from Peters Creek to our system.,12/01/2018,Not Complete,D031902,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323649
1451,No,No,No,Our Operating Permit defines our only water source as a natural spring on company-owned property. We are in discussions with DDW to install a filtration system and then amend our operating permit to allow introduction of water from Peters Creek to our system.,12/01/2018,Not Complete,D031902,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337622
1452,No,No,No,Our Operating Permit defines our only water source as a natural spring on company-owned property. We are in discussion with a contractor and DDW to install a filtration system and then amend our operating permit to allow introduction of water from Peters Creek to our system.,12/31/2020,Not Complete,D031902,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371893
1453,No,No,Yes,"There is no construction project. We are continuing previous water use as registered by previous owner, Tim Mathias, as per the certificate linked to this registration.",04/01/2018,Not Complete,D031905,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323228
1454,No,No,Yes,"There is no construction project. We are continuing previous water use as registered by previous owner, Tim Mathias, as per the certificate linked to this registration.",04/01/2018,Not Complete,D031905,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371526
1455,,,,,,Complete,D031915,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323320
1456,,,,,,Complete,D031915,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371836
1457,Yes,No,Yes,House/gardens/orchards/landscaping are still under construction. Water storage and use facilities continue to be added.,08/24/2017,Not Complete,D031945,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323826
1458,Yes,No,Yes,House/gardens/orchards/landscaping are still under construction. Water storage and use facilities continue to be added.,08/24/2016,Not Complete,D031945,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324657
1459,Yes,No,Yes,House/gardens/orchards/landscaping are still under construction. Water storage and use facilities continue to be added.,08/24/2015,Not Complete,D031945,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325305
1460,Yes,No,Yes,House/gardens/orchards/landscaping are still under construction. Water storage and use facilities continue to be added.,08/24/2015,Not Complete,D031945,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325771
1461,Yes,No,Yes,House/gardens/landscaping are still under construction. Water storage facilities continue to be added to yearly.,08/24/2015,Not Complete,D031945,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=326019
1462,Yes,No,Yes,"House/gardens/orchards/landscaping are still under construction. Water
storage and use facilities continue to be added.",09/25/2019,Not Complete,D031945,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371555
1463,Yes,No,Yes,"House/gardens/orchards/landscaping are still under construction. Water
storage and use facilities continue to be added.",09/25/2019,Not Complete,D031945,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381478
1464,,,,,,Complete,D031948,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323402
1465,,,,,,Complete,D031948,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371831
1466,,,,,,Revocation Requested,D031950,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371758
1467,,,,,,Complete,D031975,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323499
1468,,,,,,Complete,D031975,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371643
1469,,,,,,Complete,D031976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323827
1470,,,,,,Complete,D031976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324658
1471,,,,,,Complete,D031976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325306
1472,Yes,No,No,"Notification of the Water Board application approval was sent to the Fish and Wildlife Department for their review.   Grading Plans were submitted to the county Building and Safety department.  And, a Geologist's preliminary report was submitted.  By the time all approvals were in place it was too late in the year to start the project.  The project was scheduled for the spring of 2014.",12/01/2014,Not Complete,D031976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325772
1473,No,No,No,The Water Board application approval letter needs to be submitted to the Fish And Wildlife Department for review.  The plan design needs to be approved by the County Building and Safety Department and a Geologist needs to do a preliminary evaluation.,12/01/2014,Not Complete,D031976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=326020
1474,,,,,,Complete,D031976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371762
1475,,,,,,Complete,D031977,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323561
1476,No,No,No,Not applicable,09/20/2016,Not Complete,D031977,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324429
1477,No,No,No,NOT APPLICABLE,09/29/2015,Not Complete,D031977,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325132
1478,No,No,No,NOT APPLICABLE,09/29/2014,Not Complete,D031977,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325654
1479,No,No,No,NO PROJECT,09/29/2012,Not Complete,D031977,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325988
1480,No,Yes,No,There was never a project.,01/01/2050,Not Complete,D031977,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371644
1481,No,No,No,Not applicable,09/20/2016,Not Complete,D031977,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382504
1482,,,,,,Complete,D031980,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323404
1483,,,,,,Complete,D031980,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371751
1484,,,,,,Complete,D031984,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323403
1485,,,,,,Complete,D031984,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324302
1486,,,,,,Complete,D031984,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325032
1487,,,,,,Complete,D031984,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325593
1488,,,,,,Complete,D031984,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325965
1489,,,,,,Complete,D031984,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371924
1490,,,,,,Complete,D032005,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323744
1491,,,,,,Complete,D032005,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324584
1492,,,,,,Complete,D032005,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325252
1493,,,,,,Complete,D032005,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325737
1494,,,,,,Complete,D032005,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371752
1495,,,,,,Complete,D032007,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372022
1496,,,,,,Complete,D032010,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323743
1497,,,,,,Complete,D032010,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324583
1498,,,,,,Complete,D032010,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325251
1499,,,,,,Complete,D032010,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325736
1500,,,,,,Complete,D032010,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372205
1501,,,,,,Complete,D032020,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323564
1502,,,,,,Complete,D032020,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324432
1503,,,,,,Complete,D032020,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325135
1504,,,,,,Complete,D032020,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325657
1505,,,,,,Complete,D032020,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371648
1506,,,,,,Complete,D032023,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323749
1507,,,,,,Complete,D032023,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324589
1508,,,,,,Complete,D032023,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325257
1509,,,,,,Complete,D032023,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325742
1510,,,,,,Complete,D032023,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371755
1511,,,,,,Complete,D032026,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323319
1512,,,,,,Complete,D032026,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324234
1513,,,,,,Complete,D032026,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324983
1514,,,,,,Complete,D032026,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325566
1515,,,,,,Complete,D032033,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323656
1516,,,,,,Complete,D032033,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324513
1517,,,,,,Complete,D032033,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325198
1518,,,,,,Complete,D032033,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325700
1519,,,,,,Complete,D032033,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=334388
1520,,,,,,Complete,D032033,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371550
1521,,,,,,Complete,D032034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323408
1522,,,,,,Complete,D032034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324307
1523,,,,,,Complete,D032034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325037
1524,,,,,,Complete,D032034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325598
1525,,,,,,Complete,D032034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333631
1526,,,,,,Complete,D032034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333632
1527,,,,,,Complete,D032034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371549
1528,,,,,,Complete,D032036,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323225
1529,,,,,,Complete,D032036,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324149
1530,,,,,,Complete,D032036,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324913
1531,,,,,,Complete,D032036,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325520
1532,,,,,,Complete,D032036,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371756
1533,,,,,,Complete,D032037,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323229
1534,,,,,,Complete,D032037,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324152
1535,,,,,,Complete,D032037,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324916
1536,,,,,,Complete,D032037,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325523
1537,Yes,Yes,Yes,I am done drawing water for the 2017 year.  We do not anticipate drawing water again until late April or May 2018.,05/01/2018,Not Complete,D032037,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372027
1538,Yes,Yes,Yes,I am done drawing water for the 2017 year.  We do not anticipate drawing water again until late April or May 2018.,05/01/2018,Not Complete,D032037,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=379881
1539,,,,,,Complete,D032039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323232
1540,,,,,,Complete,D032039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371927
1541,,,,,,Complete,D032040,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323750
1542,,,,,,Complete,D032040,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324590
1543,,,,,,Complete,D032040,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325258
1544,,,,,,Complete,D032040,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325743
1545,,,,,,Complete,D032040,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371645
1546,,,,,,Complete,D032050,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323233
1547,,,,,,Complete,D032050,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324156
1548,,,,,,Complete,D032050,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324920
1549,,,,,,Revocation Requested,D032050,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325527
1550,,,,,,Complete,D032050,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371552
1551,,,,,,Complete,D032051,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323745
1552,,,,,,Complete,D032051,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324585
1553,,,,,,Complete,D032051,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325253
1554,,,,,,Complete,D032051,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325738
1555,,,,,,Complete,D032051,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372118
1556,,,,,,Complete,D032052,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323655
1557,,,,,,Complete,D032052,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324512
1558,,,,,,Complete,D032052,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325197
1559,,,,,,Complete,D032052,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325699
1560,,,,,,Complete,D032052,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372119
1561,,,,,,Complete,D032057,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323565
1562,,,,,,Complete,D032057,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324433
1563,,,,,,Complete,D032057,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325136
1564,,,,,,Complete,D032057,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325658
1565,,,,,,Complete,D032057,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371828
1566,Yes,No,No,The project is in planning stages right now.  Percolation testing has been done for the project's septic system.  Plans are being finalized for submittal to the County for permit.  Permit issuance is anticipated for Summer 2018 with construction anticipated to begin very soon after.  Construction is anticipated to be complete in 2019 for occupancy.,09/01/2019,Not Complete,D032058,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371754
1567,,,,,,Complete,D032062,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371757
1568,,,,,,Complete,D032067,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323746
1569,,,,,,Complete,D032067,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324586
1570,,,,,,Complete,D032067,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325254
1571,,,,,,Complete,D032067,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325739
1572,,,,,,Complete,D032082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323494
1573,,,,,,Complete,D032082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372210
1574,,,,,,Complete,D032108,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333464
1575,,,,,,Complete,D032108,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333465
1576,,,,,,Complete,D032108,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333466
1577,,,,,,Complete,D032108,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333467
1578,,,,,,Complete,D032108,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372024
1579,,,,,,Complete,D032123,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323410
1580,,,,,,Complete,D032123,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324309
1581,,,,,,Complete,D032123,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325039
1582,,,,,,Complete,D032123,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325600
1583,,,,,,Complete,D032123,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371930
1584,,,,,,Complete,D032125,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323406
1585,,,,,,Complete,D032125,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324305
1586,,,,,,Complete,D032125,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325035
1587,,,,,,Complete,D032125,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325596
1588,,,,,,Complete,D032140,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323234
1589,,,,,,Complete,D032140,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324157
1590,,,,,,Complete,D032140,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324921
1591,,,,,,Complete,D032140,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325528
1592,,,,,,Complete,D032140,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371649
1593,,,,,,Complete,D032145,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323496
1594,,,,,,Complete,D032145,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324380
1595,,,,,,Complete,D032145,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325097
1596,,,,,,Complete,D032145,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325634
1597,,,,,,Complete,D032145,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371650
1598,,,,,,Complete,D032159,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371646
1599,,,,,,Complete,D032166,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323235
1600,,,,,,Complete,D032166,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324158
1601,,,,,,Complete,D032166,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324922
1602,,,,,,Complete,D032166,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325529
1603,,,,,,Complete,D032166,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=335083
1604,,,,,,Complete,D032166,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372120
1605,,,,,,Complete,D032167,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323400
1606,,,,,,Complete,D032167,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324299
1607,,,,,,Complete,D032167,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325029
1608,,,,,,Complete,D032167,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325590
1609,,,,,,Complete,D032167,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=335358
1610,,,,,,Complete,D032167,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371996
1611,,,,,,Complete,D032175,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371926
1612,Yes,Yes,No,"There is no immediate project to put the water allocation to beneficial use.  It may be used in future years for irrigation, but there are no immediate plans to put such a system in place.",01/01/2020,Not Complete,D032178,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323560
1613,,,,,,Complete,D032178,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372212
1614,,,,,,Complete,D032179,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371651
1615,,,,,,Complete,D032181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323227
1616,No,No,Yes,There was never a project to be completed. IE no construction. This is a pre 1980 pond. This is not applicable.,06/01/2007,Not Complete,D032181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324151
