,question,answer,ApplID,Report_ID
5806,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193198,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247553
5807,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193198,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219786
5808,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193198,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169280
5809,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193198,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124230
5810,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193198,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108145
5811,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193196,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352041
5812,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193196,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305131
5813,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193196,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247552
5814,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193196,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219955
5815,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193196,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168512
5816,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193196,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124229
5817,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193196,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108144
5818,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353125
5819,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306177
5820,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248188
5821,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220600
5822,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169556
5823,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124710
5824,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108648
5825,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G361062,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305618
5826,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G361062,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248086
5827,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G361062,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220218
5828,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G361062,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168996
5829,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G361062,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124311
5830,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G361062,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108228
5831,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193195,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352979
5832,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193195,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247551
5833,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193195,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220133
5834,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193195,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168904
5835,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193195,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124593
5836,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193195,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110315
5837,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193195,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108529
5838,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362839,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352007
5839,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362839,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305432
5840,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362839,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248187
5841,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362839,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220232
5842,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362839,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168808
5843,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362839,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124709
5844,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362839,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108647
5845,Ownership Type,"Owner of land, but lessee is extracting/diverting water",G561655,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248452
5846,Ownership Type,"Owner of land, but lessee is extracting/diverting water",G561655,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109394
5847,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G332425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351903
5848,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G332425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306142
5849,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G332425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247901
5850,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G332425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220758
5851,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G332425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169522
5852,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G332425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125196
5853,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G332425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109163
5854,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362832,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305431
5855,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362832,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248185
5856,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362832,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220231
5857,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362832,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168807
5858,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362832,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125410
5859,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G362832,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109385
5860,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362831,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305430
5861,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G362831,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248184
5862,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362831,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220784
5863,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362831,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168806
5864,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362831,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124319
5865,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G362831,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108236
5866,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305817
5867,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G362829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248182
5868,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220414
5869,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=180548
5870,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=180547
5871,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169198
5872,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124318
5873,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G362829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108235
5874,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362830,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305056
5875,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G362830,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248183
5876,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362830,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219721
5877,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362830,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168444
5878,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362830,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124708
5879,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G362830,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108646
5880,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=380960
5881,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352201
5882,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248180
5883,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220054
5884,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169374
5885,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125215
5886,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109185
5887,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193189,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305526
5888,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193189,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247549
5889,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193189,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220494
5890,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193189,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168903
5891,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193189,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124940
5892,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193189,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108899
5893,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193190,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305706
5894,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193190,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247550
5895,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193190,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219785
5896,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193190,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169083
5897,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193190,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125300
5898,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193190,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109272
5899,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362828,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351824
5900,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362828,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248181
5901,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362828,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220055
5902,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362828,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168805
5903,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362828,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124707
5904,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362828,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108645
5905,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193188,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351866
5906,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193188,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306069
5907,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193188,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247548
5908,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193188,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219954
5909,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193188,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169448
5910,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193188,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125118
5911,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193188,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109082
5912,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G332413,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219698
5913,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G332413,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169339
5914,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G332413,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124856
5915,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G332413,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108803
5916,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362798,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352374
5917,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362798,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306335
5918,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362798,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248169
5919,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362798,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220783
5920,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362798,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169710
5921,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362798,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125407
5922,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362798,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109382
5923,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362816,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353110
5924,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362816,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305231
5925,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362816,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248178
5926,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362816,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220599
5927,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362816,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168613
5928,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362816,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124706
5929,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362816,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108644
5930,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362817,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352200
5931,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362817,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306176
5932,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362817,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248179
5933,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362817,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219539
5934,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362817,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169555
5935,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362817,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124317
5936,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362817,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108234
5937,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191731,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352582
5938,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191731,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247393
5939,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191731,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220519
5940,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191731,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169488
5941,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191731,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124255
5942,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191731,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108170
5943,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=338924
5944,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305428
5945,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248177
5946,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168804
5947,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125409
5948,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109384
5949,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362814,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305631
5950,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362814,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248176
5951,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362814,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220597
5952,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362814,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169009
5953,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362814,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=151723
5954,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362814,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124517
5955,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362814,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=151722
5956,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G362814,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108447
5957,Ownership Type,"Owner of land, but lessee is extracting/diverting water",G332398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352986
