,Domestic,Irrigation,Municipal,No types selected.,Other,ApplID,Report_ID
3627,,,250000,,,G193645,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248775
3628,,,250000,,,G193645,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292653
3629,,,250000,,,G193646,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248776
3630,,,250000,,,G193646,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292654
3631,,,250000,,,G193647,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248777
3632,,,250000,,,G193647,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292655
3633,,,250000,,,G193648,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248778
3634,,,250000,,,G193648,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292656
3635,,,250000,,,G193649,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248779
3636,,,250000,,,G193649,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292657
3637,,,,,Remediation,G193650,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337080
3638,N/A,,,,,G330015,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108923
3639,n/a,,,,,G330015,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124964
3640,500,,,,,G330015,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169474
3641,,,50001,,,G330015,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220713
3642,,,50001,,,G330015,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247738
3643,,,50001,,,G330015,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306095
3644,,,50001,,,G330015,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351828
3645,,"3228.92
                Acres
                Mixed Crop Types",,,,G330016,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108344
3646,,"3228.92
                Acres
                Mixed Crop Types",,,,G330016,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124423
3647,,"2306
                Acres
                Mixed Crop Types",,,,G330016,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169107
3648,,"2306
                Acres
                Mixed Crop Types",,,Recharge,G330016,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220152
3649,,"2306
                Acres
                Mixed Crop Types",,,Recharge,G330016,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247739
3650,,"2306
                
                Mixed Crop Types",,,,G330016,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305730
3651,,"2306
                
                Mixed Crop Types",,,,G330016,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351893
3652,,"3228.92
                Acres
                Mixed Crop Types",,,,G330017,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109115
3653,,"3228.92
                Acres
                Mixed Crop Types",,,,G330017,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125151
3654,,"2306
                Acres
                Mixed Crop Types",,,,G330017,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=152917
3655,,"2306
                Acres
                Mixed Crop Types",,,,G330017,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=152920
3656,,"2306
                Acres
                Mixed Crop Types",,,,G330017,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=152921
3657,,"2306
                Acres
                Mixed Crop Types",,,,G330017,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=152922
3658,,"2306
                Acres
                Mixed Crop Types",,,,G330017,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168531
3659,,"2306
                Acres
                Mixed Crop Types",,,,G330017,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219809
3660,,"2306
                Acres
                Mixed Crop Types",,,,G330017,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247740
3661,,"2306
                
                Mixed Crop Types",,,,G330017,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305150
3662,,"2306
                
                Mixed Crop Types",,,,G330017,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352768
3663,,"3228.92
                Acres
                Mixed Crop Types",,,,G330018,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109296
3664,,"3228.92
                Acres
                Mixed Crop Types",,,,G330018,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125324
3665,,"2306
                Acres
                Mixed Crop Types",,,,G330018,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169475
3666,,"2306
                Acres
                Mixed Crop Types",,,,G330018,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220333
3667,,"2306
                Acres
                Mixed Crop Types",,,,G330018,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247741
3668,,"2306
                
                Mixed Crop Types",,,,G330018,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306096
3669,,"2.90
                
                Mixed Crop Types",,,,G330018,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352570
3670,,"80
                Acres
                Grapes",,,,G330081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108924
3671,,"20
                Acres
                Other",,,,G330081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124965
3672,,"20
                Acres
                Other",,,,G330081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=151997
3673,,"60
                Acres
                Other",,,,G330081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168532
3674,,"20
                Acres
                Grapes",,,,G330081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219974
3675,,"20
                Acres
                Grapes",,,,G330081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247742
3676,,,,,Provides household water for 4 homes w/landscaping,G330104,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108758
3677,,,,,Provides household water for 4 homes w/landscaping,G330104,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124816
3678,,,,,Provides household water for 4 homes w/landscaping,G330104,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168724
3679,,,,,Provides household water for 4 homes w/landscaping,G330104,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220153
3680,,,,,Provides household water for 4 homes with landscaping.,G330104,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247743
3681,,,,,Provides household water for 4 homes w/landscaping,G330104,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305352
3682,,,,No types selected.,,G330173,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108556
3683,,,,No types selected.,,G330173,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124620
3684,,,,No types selected.,,G330173,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168533
3685,,,,No types selected.,,G330173,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351829
3686,2,,,,,G330204,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108759
3687,,,,,Industrial,G330215,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108164
3688,,,,,Industrial,G330215,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124249
3689,,,,,Utility Cooling Water,G330215,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169108
3690,,,,,Utility Cooling Water,G330215,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219810
3691,,,,,Utility Cooling Water,G330215,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247746
3692,,,,,Natural Gas Utility,G330215,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305731
3693,,,,,Natural Gas Utility,G330215,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352439
3694,,,,,Industrial,G330216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109297
3695,,,,,Industrial,G330216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125325
3696,,,,,Utility Cooling Water,G330216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168929
3697,,,,,Utility Cooling Water,G330216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219811
3698,,,,,Utility Cooling Water,G330216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247747
3699,,,,,Natural Gas Utility,G330216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305551
3700,,,,,Natural Gas Utility,G330216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352780
3701,52000,,,,,G330346,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108557
3702,,,63000,,,G330346,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124621
3703,,,68860,,,G330346,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169109
3704,,,77590,,,G330346,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220715
3705,,,104723,,,G330346,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247748
3706,,,108198,,,G330346,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305732
3707,,,218964,,,G330407,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108760
3708,,,198544,,,G330407,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124818
3709,,,203828,,,G330407,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169477
3710,,,216491,,,G330407,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219812
3711,,,216721,,,G330407,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247749
3712,,,290000,,,G330407,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306098
3713,,,,,"Domestic & Irrigation, 26.6 acres",G330407,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336012
3714,,,,No types selected.,,G330521,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168534
3715,"3 people, no lawn","78
                Acres
                Tree Fruit (other)",,,,G330521,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=181462
3716,"3 people, no lawn","78
                Acres
                Tree Fruit (other)",,,,G330521,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219813
3717,"3 people, now lawn","78
                Acres
                Tree Fruit (other)",,,,G330521,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247750
3718,3 People,,,,,G330521,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305153
3719,3.6,,,,,G330558,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108925
3720,lawn/4 residents,,,,,G330558,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124966
3721,lawn and 3-4 residents,,,,,G330558,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169302
3722,lawn and 3-4 residents,,,,,G330558,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219462
3723,,"15
                Acres
                Tree Fruit (other)",,,,G330571,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108165
3724,,"15
                Acres
                Tree Fruit (other)",,,,G330571,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124250
3725,,"15
                Acres
                Tree Fruit (other)",,,,G330571,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168535
3726,,"160
                Acres
                Tree Fruit (other)",,,,G330572,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109116
3727,,"160
                Acres
                Tree Fruit (other)",,,,G330572,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125152
3728,,"160
                Acres
                Tree Fruit (other)",,,,G330572,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168725
3729,,"150
                Acres
                Sod (lawn grass)",,,"Special Events (Concerts, etc. - Coachella Music Festival",G330605,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108761
3730,,"150
                Acres
                Pasture",,,,G330605,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124819
3731,,"150
                Acres
                Pasture",,,,G330605,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169478
3732,,"150
                Acres
                Pasture",,,,G330605,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219650
3733,,"150
                Acres
                Pasture",,,,G330605,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247754
3734,,"150
                
                Pasture",,,,G330605,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306099
3735,3500,,,,,G330634,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109298
3736,3500,,,,,G330634,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125326
3737,3500,,,,,G330634,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168536
3738,3500,,,,,G330634,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220509
3739,3500,,,,,G330634,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247755
3740,,,,No types selected.,,G330634,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305155
3741,,,2600,,,G330634,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352911
3742,3500,,,,,G330636,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108558
3743,3500,,,,,G330636,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124622
3744,3500,,,,,G330636,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169479
3745,3500,,,,,G330636,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220154
3746,3500,,,,,G330636,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247756
3747,,,2600,,,G330636,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306100
3748,,,2600,,,G330636,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352741
3749,3500,,,,,G330637,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108762
3750,3500,,,,,G330637,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124820
3751,3500,,,,,G330637,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168726
3752,3500,,,,,G330637,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220716
3753,3500,,,,,G330637,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247757
3754,,,,No types selected.,,G330637,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305354
3755,,,,No types selected.,,G330637,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352174
3756,,,,,groundwater recharge,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=107982
3757,,,,,Groundwater Recharge,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124074
3758,,,,,Groundwater Recharge,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169480
3759,,,,,Ground Water Recharge,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219975
3760,3500,,,,,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247758
3761,,,2600,,,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306101
3762,,,2600,,,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352175
3763,,"60
                Acres
                Other",,,Groundwater monitoring,G330801,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=107983
3764,,"60
                Acres
                Other",,,Groundwater Monitoring,G330801,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124075
3765,,,,,Ground Water Monitoring,G330801,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168727
3766,,,,No types selected.,,G330801,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220717
3767,,,,,Groundwater Monitoring,G330801,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=233262
3768,,,,,Ground Water Monitoring,G330801,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247759
3769,,,,No types selected.,,G330801,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305355
3770,,,,No types selected.,,G330801,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336865
3771,,,,,Groundwater monitoring,G330802,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108559
3772,,,,,Ground Water Monitoring,G330802,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124623
3773,,,,,Ground Water Monitoring,G330802,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168930
3774,,,,No types selected.,,G330802,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220335
3775,,,,,Groundwater Monitoring,G330802,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=233263
3776,,,,,Ground Water Monitoring,G330802,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247760
3777,,,,No types selected.,,G330802,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305552
3778,,,,No types selected.,,G330802,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336866
3779,Drinking water,"60
                Acres
                Other",,,Fire suppression,G330803,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109117
3780,Drinking water,"60
                Acres
                Other",,,Fire suppression,G330803,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110815
3781,Drinking Water,"60
                Acres
                Other",,,Fire Suppression,G330803,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125153
3782,"5 people, 1 garden","1
                Acres
                Other",,,"Natrive trees, sycamore, alder, cottonwood, ash.  Water also feeds riparian habitat",G330803,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169303
3783,"5 people, 1 garden","1
                Acres
                Other",,,"Natrive trees, sycamore, alder, cottonwood, ash.  Water also feeds riparian habitat",G330803,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=180888
3784,"5 people, 1 garden","1
                Acres
                Other",,,,G330803,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219464
3785,,,,,Water used to sustain critical riparian habitat,G330803,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247761
3786,,,,,Water used to sustain wildlife habitat,G330803,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305923
3787,,,,,Riparian Habitat protection,G330804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108166
3788,,,,,Riparian Habitat Protection,G330804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124251
3789,,,,,Water feeds riparian habitat,G330804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168373
3790,,,,,"Habitat protection for endangered species, ponds for children's outdoor education, public recreation",G330804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220336
3791,,,,,"Habitat protection for endangered species, ponds for children's outdoor education, public recreation",G330804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247762
3792,,,,,"Habitat protection for endangered species, ponds for children's outdoor education, public recreation",G330804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304986
3793,,,,,Pond system and riparian habitat protection,G330805,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=107984
3794,,,,,Pond System and Riparian Habitat Protection,G330805,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124076
3795,,,,,Water feeds riparian habitat,G330805,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168728
3796,,,,,Pond system and riparian habitat protectio,G330805,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220718
3797,,,,,Pond system and riparian habitat protectio,G330805,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=233264
3798,,,,,Pond System and riparian habitat protection,G330805,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247763
3799,,,,,This water use is for the protection of habitat for endangered species at a nature preserve and for public recreation and education.,G330805,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305356
3800,52000,,,,,G330840,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=107985
3801,,,,,"Irrig, of Windbreaks, Commercial Properties",G330840,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124077
3802,,,,No types selected.,,G330840,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169110
3803,,,,No types selected.,,G330840,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220510
3804,,,,No types selected.,,G330840,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247764
3805,,,,No types selected.,,G330840,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305733
3806,52000,,,,,G330841,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108763
3807,,,,,Irrig. of Windbreaks for Commercial Properties,G330841,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124821
3808,,,,No types selected.,,G330841,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169304
3809,,,,No types selected.,,G330841,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220511
3810,,,,No types selected.,,G330841,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247765
3811,,,,No types selected.,,G330841,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305924
3812,52000,,,,,G330842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108560
3813,,,,,"Irrig. Windbreak, Commercial Properties",G330842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124624
3814,,,,No types selected.,,G330842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168374
3815,,,,No types selected.,,G330842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220512
3816,,,,No types selected.,,G330842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247766
3817,,,108198,,,G330842,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304987
3818,52000,,,,,G330843,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108926
3819,,,,,"Irrig. Windbreaks, Commercial Properties",G330843,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124967
3820,,,68860,,,G330843,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168729
3821,,,77590,,,G330843,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220719
