,Crop,Multiple Crops,Area Irrigated (Acres),Primary Irrigation Method,ApplID,Report_ID
5962,Grapes,No,225,"Low-volume (example: micro-sprinkler, drip)",A023754A,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=295443
5963,Pasture,No,5,Sprinkler,A019827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=350009
5964,Pasture,No,98,Surface (example: flood),A015448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351036
5965,Grapes,No,16,"Low-volume (example: micro-sprinkler, drip)",A023742,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345912
5966,Vegetables,No,1,Sprinkler,A023739,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=343239
5967,Landscape,No,1,Sprinkler,A022836,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347431
5968,Pasture,No,1,Sprinkler,A022836,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347431
5969,Tree Fruit (other),No,1,Sprinkler,A022836,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347431
5970,"Tree Nursery (Christmas trees, etc.)",No,1,"Low-volume (example: micro-sprinkler, drip)",A022836,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347431
5971,Vegetables,No,0.50,Surface (example: flood),A022836,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347431
5972,Grapes,No,53,Sprinkler,A023707,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345895
5973,Other,No,59000,Surface (example: flood),A002186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341295
5974,Tree Fruit (other),No,1,,A023699,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347224
5975,Grapes,No,497,"Low-volume (example: micro-sprinkler, drip)",A023672,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340019
5976,Tree Fruit (other),No,52,Sprinkler,A023671,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=343622
5977,Pasture,Yes,3.50,Sprinkler,A022482,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304489
5978,Vegetables,Yes,0.50,"Low-volume (example: micro-sprinkler, drip)",A022482,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304489
5979,Pasture,Yes,3.50,Sprinkler,A022482,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381976
5980,Vegetables,No,0.50,"Low-volume (example: micro-sprinkler, drip)",A022482,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381976
5981,Grapes,No,45,"Low-volume (example: micro-sprinkler, drip)",A023663,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341872
5982,Pasture,No,3440,Surface (example: flood),A004124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349188
5983,Pasture,No,96,Surface (example: flood),A023630,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345890
5984,Pasture,Yes,96,Surface (example: flood),A023630,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=302098
5985,Grapes,Yes,0.10,Sprinkler,A023619,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347279
5986,Pasture,Yes,2,Sprinkler,A023619,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347279
5987,Tree Fruit (other),Yes,0.20,Sprinkler,A023619,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347279
5988,Fruit,Yes,0.20,,A023619,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=295434
5989,Landscape,Yes,1,,A023619,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=295434
5990,Pasture,Yes,2,,A023619,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=295434
5991,Tree Fruit (other),No,5,Sprinkler,A023617,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341935
5992,Grapes,No,9,,A023615,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348634
5993,Grapes,No,20,"Low-volume (example: micro-sprinkler, drip)",A023605,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344620
5994,Grapes,No,35,"Low-volume (example: micro-sprinkler, drip)",A023588,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382525
5995,Grapes,No,35,"Low-volume (example: micro-sprinkler, drip)",A023588,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351255
5996,Grapes,No,35,"Low-volume (example: micro-sprinkler, drip)",A023586,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382527
5997,Grapes,No,35,"Low-volume (example: micro-sprinkler, drip)",A023586,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341931
5998,Golf Course,No,200,Sprinkler,S005286,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381516
5999,Golf Course,No,200,Sprinkler,S005286,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=367758
6000,Landscape,No,4,Sub-surface,A023569,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351252
6001,Pasture,Yes,133,Surface (example: flood),A023564,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341930
6002,Tree Fruit (other),No,45,"Low-volume (example: micro-sprinkler, drip)",A023563,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=343271
6003,Grapes,No,25,"Low-volume (example: micro-sprinkler, drip)",A023562,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348630
6004,Grapes,No,25,"Low-volume (example: micro-sprinkler, drip)",A023562,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=295432
6005,Almonds and Other Nuts,Yes,300,"Low-volume (example: micro-sprinkler, drip)",A023561,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349929
6006,Grapes,Yes,143,"Low-volume (example: micro-sprinkler, drip)",A023561,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349929
6007,Rice,Yes,839,,S005222,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353377
6008,Rice,Yes,839,,S005222,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=321727
6009,"Grains (wheat, oat)",No,75,Surface (example: flood),S005221,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=367110
6010,Rice,No,0,,S005221,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=367110
6011,Sunflower,No,98,Surface (example: flood),S005221,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=367110
6012,Tomatoes,No,80,Surface (example: flood),S005221,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=367110
6013,Vegetables,No,32,Surface (example: flood),S005221,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=367110
6014,Grapes,No,15,"Low-volume (example: micro-sprinkler, drip)",A023558,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341929
6015,Landscape,Yes,2,Sprinkler,A023553,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344618
6016,Tree Fruit (other),Yes,1,"Low-volume (example: micro-sprinkler, drip)",A023553,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344618
6017,Vegetables,Yes,1,Sprinkler,A023553,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344618
6018,Grapes,No,21,"Low-volume (example: micro-sprinkler, drip)",A023539,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344615
6019,Grapes,Yes,27,,A023536,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351250
6020,Pasture,No,60,Sprinkler,A023532,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=343150
6021,Grapes,No,35,"Low-volume (example: micro-sprinkler, drip)",A023528,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340013
6022,Grapes,Yes,6.50,"Low-volume (example: micro-sprinkler, drip)",A023522,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=343148
6023,"Plant Nursery (flowers, etc.)",Yes,270,"Low-volume (example: micro-sprinkler, drip)",A023510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351127
6024,"Plant Nursery (flowers, etc.)",Yes,270,"Low-volume (example: micro-sprinkler, drip)",A023510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=303383
6025,Grapes,No,264.70,,A023511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345818
6026,Vegetables,Yes,1,Sprinkler,A023506,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347157
6027,Vegetables,Yes,1,Sprinkler,A023506,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=296761
6028,Pasture,No,80,,A023497,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344481
6029,Pasture,No,80,,A023496,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349809
6030,Pasture,No,13,,A021366,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344453
6031,Pasture,Yes,13,,A021366,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=299122
6032,Grapes,No,30,Sprinkler,A023488,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349808
6033,Grapes,No,40,"Low-volume (example: micro-sprinkler, drip)",A023489,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347156
6034,Grapes,No,60,"Low-volume (example: micro-sprinkler, drip)",A021578,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351075
6035,Tomatoes,Yes,2,,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288499
6036,Tree Fruit (citrus),Yes,2,,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288499
6037,Vegetables,Yes,2,,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288499
6038,Landscape,Yes,2,Sprinkler,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382260
6039,Sod (lawn grass),Yes,3,Sprinkler,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382260
6040,Tomatoes,Yes,1,Sprinkler,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382260
6041,Tree Fruit (citrus),Yes,1,Sprinkler,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382260
6042,Tree Fruit (other),Yes,1,Sprinkler,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382260
6043,Vegetables,Yes,1,Sprinkler,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382260
6044,Landscape,Yes,2,Sprinkler,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288496
6045,Sod (lawn grass),Yes,3,Sprinkler,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288496
6046,Tomatoes,Yes,1,Sprinkler,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288496
6047,Tree Fruit (citrus),Yes,1,Sprinkler,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288496
6048,Tree Fruit (other),Yes,1,Sprinkler,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288496
6049,Vegetables,Yes,1,Sprinkler,S010328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288496
6050,Pasture,No,400,Surface (example: flood),A015787,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342364
6051,Pasture,No,20,Surface (example: flood),A023447,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348498
6052,Pasture,No,3,,A023441,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345815
6053,Pasture,No,5,Sprinkler,A023441,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=299436
6054,Tree Fruit (other),No,2,Surface (example: flood),A023441,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=299436
6055,Grapes,No,20,,A023408,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342317
6056,Grapes,Yes,15,Sprinkler,A023399,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341859
6057,Other,Yes,seasonal vegetables,"Low-volume (example: micro-sprinkler, drip)",A023377,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382102
6058,Rice,No,200,,A023345,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341857
6059,Grapes,No,170,,A023337,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345881
6060,Grapes,Yes,32,Sprinkler,A023326,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345867
6061,Fruit,Yes,0.50,"Low-volume (example: micro-sprinkler, drip)",A023314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351168
6062,Landscape,Yes,2,Sprinkler,A023314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351168
6063,Sod (lawn grass),No,2,Sprinkler,A023314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351168
6064,Tree Fruit (other),Yes,0.50,"Low-volume (example: micro-sprinkler, drip)",A023314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351168
6065,Vegetables,Yes,0.50,"Low-volume (example: micro-sprinkler, drip)",A023314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351168
6066,Grapes,No,92.37,"Low-volume (example: micro-sprinkler, drip)",A023308,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341843
6067,Grapes,No,23,"Low-volume (example: micro-sprinkler, drip)",A023297,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381877
6068,Grapes,No,27,"Low-volume (example: micro-sprinkler, drip)",A023297,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351167
6069,Other,No,34,Surface (example: flood),A019086,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342864
6070,Fruit,Yes,1,,A023273,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351163
6071,Grapes,No,139.70,"Low-volume (example: micro-sprinkler, drip)",A023264,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382350
6072,Grapes,No,139.70,"Low-volume (example: micro-sprinkler, drip)",A023264,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382331
6073,Grapes,No,139.70,"Low-volume (example: micro-sprinkler, drip)",A023264,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348540
6074,Grapes,No,3,"Low-volume (example: micro-sprinkler, drip)",A023256,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351162
6075,Pasture,No,3,,A023252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344527
6076,Landscape,No,2,Sprinkler,A022222,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=343652
6077,Pasture,No,19,Sprinkler,A022222,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=343652
6078,Almonds and Other Nuts,No,364,,A017066,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347063
6079,Corn,No,19,,A017066,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347063
6080,Pasture,No,23,,A017066,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347063
6081,Rice,No,1833,,A017066,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347063
6082,Sunflower,No,5,,A017066,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347063
6083,Grapes,No,522.30,"Low-volume (example: micro-sprinkler, drip)",A023239,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349828
6084,Grapes,No,522.30,"Low-volume (example: micro-sprinkler, drip)",A023239,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304749
6085,Grapes,No,522.30,"Low-volume (example: micro-sprinkler, drip)",A023240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348525
6086,Grapes,No,522.30,"Low-volume (example: micro-sprinkler, drip)",A023240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=303371
6087,Landscape,Yes,1.50,"Low-volume (example: micro-sprinkler, drip)",A022533,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346322
6088,Tree Fruit (citrus),Yes,0.50,"Low-volume (example: micro-sprinkler, drip)",A022533,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346322
6089,Tree Fruit (other),Yes,4,"Low-volume (example: micro-sprinkler, drip)",A022533,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346322
6090,Almonds and Other Nuts,No,0.14,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6091,Corn,No,0.14,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6092,Fruit,No,0.14,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6093,Grapes,No,0.14,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6094,Hops,No,0.14,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6095,Landscape,No,0.18,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6096,"Legumes (peas, beans, peanuts)",No,0.14,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6097,Pasture,No,0.14,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6098,Sod (lawn grass),No,0.14,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6099,Sunflower,No,0.14,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6100,Tomatoes,No,0.14,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6101,Tree Fruit (citrus),No,0.14,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6102,Tree Fruit (other),No,0.14,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6103,Vegetables,No,0.14,"Low-volume (example: micro-sprinkler, drip)",A021085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351340
6104,Almonds and Other Nuts,No,298,Sprinkler,A016539,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342825
6105,Pasture,No,9,,A023233,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345842
6106,Corn,Yes,226.50,Surface (example: flood),A004635,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342592
6107,Safflower,Yes,290.50,Surface (example: flood),A004635,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342592
6108,Tomatoes,Yes,61.50,Surface (example: flood),A004635,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342592
6109,Other,Yes,84.6 acres,Surface (example: flood),A004635,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342592
6110,Vegetables,Yes,0.05,"Low-volume (example: micro-sprinkler, drip)",A020947,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341978
6111,Pasture,No,80,,A023213,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382243
6112,Pasture,No,80,,A023213,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344507
6113,Pasture,No,7,Surface (example: flood),A023205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=343170
6114,Corn,No,60,Surface (example: flood),A018061,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349579
6115,Tomatoes,No,20,"Low-volume (example: micro-sprinkler, drip)",A018061,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349579
6116,Safflower,Yes,74,Surface (example: flood),A018062,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=241694
6117,Alfalfa,No,41,Surface (example: flood),S001897,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=360342
6118,Alfalfa,Yes,41,,S001897,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=314813
6119,Other,No,15579 acres,"Low-volume (example: micro-sprinkler, drip)",S001073,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=313095
6120,Other,No,15579,"Low-volume (example: micro-sprinkler, drip)",S001073,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=249336
6121,Other,No,15579 acres,"Low-volume (example: micro-sprinkler, drip)",S001073,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=265335
6122,Grapes,No,2,"Low-volume (example: micro-sprinkler, drip)",A023173,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345837
6123,Grapes,No,2,"Low-volume (example: micro-sprinkler, drip)",A023173,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=296740
6124,Grapes,No,15,"Low-volume (example: micro-sprinkler, drip)",A023165,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351079
6125,Grapes,No,60.28,"Low-volume (example: micro-sprinkler, drip)",A023163,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=343084
6126,Tomatoes,No,0.25,,A023143,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348445
6127,Tree Fruit (citrus),No,0.24,,A023143,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348445
6128,Vegetables,No,0.25,,A023143,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348445
6129,Pasture,No,1530,,A023138,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339826
6130,Other,Yes,1485 acres,,A004743,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346614
6131,Fruit,Yes,0.20,"Low-volume (example: micro-sprinkler, drip)",A023094,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351077
6132,Landscape,Yes,5,"Low-volume (example: micro-sprinkler, drip)",A023094,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351077
6133,"Plant Nursery (flowers, etc.)",Yes,0.10,"Low-volume (example: micro-sprinkler, drip)",A023094,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351077
6134,Tree Fruit (citrus),No,0.20,"Low-volume (example: micro-sprinkler, drip)",A023094,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351077
6135,Tree Fruit (other),Yes,0.20,"Low-volume (example: micro-sprinkler, drip)",A023094,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351077
